name,cover,province_id,city_id,district_id,address,latitude,longitude,contact_number,opening_hours,court_types,is_indoor,facilities,court_qty,base_price,description,rating,enrolling_count,status
快网网球俱乐部(杨高中路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,杨源路195号,31.225373,121.540156,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[1],{},2,169,这里不错,0.0,0,0
中邦风雅颂联洋花园网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,丁香路1089弄,31.22889,121.554584,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,194,这里不错,0.0,0,0
七乐网球(黄浦店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,1,半淞园路388号越界·世博园C2幢楼顶,31.201693,121.497431,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},2,129,这里不错,0.0,0,0
沪逸动网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,1,外马路1353号(世博黄浦体育园3楼),31.205116,121.501499,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,127,这里不错,0.0,0,0
世博黄浦体育园,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,1,外马路1353号,31.205154,121.50161,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},3,124,这里不错,0.0,0,0
北外滩社区市民健身中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,9,通州路99号,31.255183,121.49872,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,107,这里不错,0.0,0,0
二元里体育文化中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,宝安公路2400弄159号,31.349702,121.33409,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},3,148,这里不错,0.0,0,0
包桥社区公共运动场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,马陆镇宝安公路2888弄包桥小区内,31.336515,121.296854,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,195,这里不错,0.0,0,0
满贯体育·紫气东来体育公园,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,紫气东来体育公园(天祝路与云谷路路口),31.086022,121.759529,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},4,119,这里不错,0.0,0,0
满贯体育·龙湖运动场(环城林带运动场),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,龙湖郦城西区西南门东南160米...,31.325796,121.250524,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,148,这里不错,0.0,0,0
满贯体育·市民体育公园,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,安亭镇安辰路,31.317973,121.245151,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},4,150,这里不错,0.0,0,0
蓝莲花网球俱乐部・嘉亭荟,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,墨玉南路1055号嘉亭荟城市生活广场F4层,31.286675,121.162175,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,111,这里不错,0.0,0,0
Ace Park极网体育,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,安亭镇博园路7575号会展中心南厅7号门,31.2785,121.168458,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,131,这里不错,0.0,0,0
蒋越网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,杭桂路1100号中波研发大楼院内,31.278224,121.209983,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,122,这里不错,0.0,0,0
光圈网球·HALOTENNIS (曹安国际室内馆),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,曹安公路1899号曹安国际商城四楼,31.25361,121.360927,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},5,131,这里不错,0.0,0,0
HGA网球俱乐部(曹丰店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,曹安公路1685号,31.252274,121.365768,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,143,这里不错,0.0,0,0
酷享网球(南华苑度假村店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,18,华新南华苑度假村华腾路969号,31.236219,121.222159,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,187,这里不错,0.0,0,0
派网球(Tennis),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,18,华新镇民兴大道77号派网球,31.21166,121.250381,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,187,这里不错,0.0,0,0
明熙网球学院大虹桥基地,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,18,徐泾镇徐祥路368号,31.19512,121.26299,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},8,126,这里不错,0.0,0,0
易网球(蟠龙天地店)·德必易园洛克公园,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,18,华徐公路605号(西虹桥德必易园),31.195186,121.266034,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},4,160,这里不错,0.0,0,0
添蓝添达网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,18,崧复路1877号,31.180845,121.165384,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,164,这里不错,0.0,0,0
酷享网球(徐泾北城都市运动中心店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,18,徐泾镇乐强路300号三楼,31.177769,121.237698,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,179,这里不错,0.0,0,0
崧泽网球场(松润泽),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,18,秀淳路与崧润路交叉口东北40米,31.166193,121.158565,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,168,这里不错,0.0,0,0
Relax芮雷克斯室内网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,18,盈港东路6655号2幢202,31.160532,121.175538,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,166,这里不错,0.0,0,0
诸星耀网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,18,崧秀陆288号上海崧亮科技有限公司园...,0.0,0.0,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,120,这里不错,0.0,0,0
酷享网球(熊猫广场店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,18,沪青平公路2899号熊猫广场2楼E205号...,31.144107,121.095476,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,187,这里不错,0.0,0,0
HGA网球俱乐部(元祖梦世界店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,18,嘉松中路6200号元祖梦世界5楼,31.148134,121.225891,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},3,152,这里不错,0.0,0,0
七乐网球(黄浦店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,1,半淞园路388号越界·世博园C2幢楼顶,31.201693,121.497431,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},2,100,这里不错,0.0,0,0
沪逸动网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,1,外马路1353号(世博黄浦体育园3楼楼...,31.205116,121.501499,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,174,这里不错,0.0,0,0
快网网球俱乐部(绿地缤纷城店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,1,龙华东路810号,31.193014,121.473475,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},1,100,这里不错,0.0,0,0
ThirtyAll Tennis Club (鲁班路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,1,鲁班路909号,31.192688,121.47927,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,142,这里不错,0.0,0,0
大桥网球,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,塘桥街道南浦大桥下龙阳路5号-1,31.204651,121.508061,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,152,这里不错,0.0,0,0
星跃网球俱乐部(东江体育文化中心),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,浦明路1888号东江体育文化中心,31.206025,121.509327,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},6,170,这里不错,0.0,0,0
Our Tennis网球俱乐部(Dome世博球场),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,世博大道1368号1区L2层,31.186947,121.491832,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,145,这里不错,0.0,0,0
世博源室内网球场·GamelsOn竞昂体育,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,世博源2区L2层(新白鹿餐厅旁),31.185685,121.492147,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,152,这里不错,0.0,0,0
憨牛网球俱乐部(浦东店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,国展路812号园区内,31.181296,121.485951,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,143,这里不错,0.0,0,0
ThirtyAll关键分网球世博源店,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,世博大道1368号世博源五区南广场,31.179691,121.493395,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},3,140,这里不错,0.0,0,0
拍晟网球(浦东游泳馆店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,浦东南路3669弄浦东游泳馆旁,31.188325,121.505535,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,169,这里不错,0.0,0,0
三林体育中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,云莲路201号,31.181414,121.505765,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,115,这里不错,0.0,0,0
极拍运动(三林体育中心店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,云莲路201号三林体育中心2号门一楼商...,31.181763,121.505388,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,196,这里不错,0.0,0,0
快网网球俱乐部(浦东大华店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,成山路1139号锦绣中心5楼,31.175123,121.520606,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,130,这里不错,0.0,0,0
Bon Bon Tennis,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,特来电充电站(上海交运上南路3459号充...,31.179268,121.786057,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,130,这里不错,0.0,0,0
至臻网球(前滩店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,西营南路555号新东里运动中心三楼,31.151976,121.489022,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,101,这里不错,0.0,0,0
快网网球俱乐部(杨思晟初体育中心店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,长清路1200弄森宏购物广场,31.149981,121.490166,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,100,这里不错,0.0,0,0
奈杰尔网球俱乐部(济阳路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,济阳路1875号,31.138825,121.491522,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,185,这里不错,0.0,0,0
HGA网球俱乐部(三林前滩店·济阳路旗舰店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,济阳路1973号,31.136901,121.492073,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},6,136,这里不错,0.0,0,0
东诚网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,三林镇三林地铁站三号口后面,31.143224,121.511796,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,171,这里不错,0.0,0,0
至臻网球(金谊店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,上南路4467号至臻网球金谊店(金谊天...,31.152413,121.487951,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},4,180,这里不错,0.0,0,0
振狮七乐,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,前滩体育公园西门西南240米上海民航...,31.147459,121.463181,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,150,这里不错,0.0,0,0
快网网球俱乐部(前滩体育公园店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,前滩大道735号前滩休闲公园,31.150864,121.466195,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,199,这里不错,0.0,0,0
麦趣网球俱乐部(徐汇滨江店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,4,东安路562号绿地缤纷城6楼空中花园,31.184548,121.457706,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,131,这里不错,0.0,0,0
麦趣网球俱乐部(徐汇尚湾里店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,4,宛南实验幼儿园(瑞宁路816号)马路对面楼...,31.181853,121.458813,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,191,这里不错,0.0,0,0
DUECE TENNIS寻网网球·徐滨店,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,4,瑞平路320号保利时光里B1-3132,31.181791,121.455678,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,186,这里不错,0.0,0,0
RING TENNIS 光环网球(徐汇店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,4,瑞平路230号保利时光里3楼天台,31.181571,121.455471,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,148,这里不错,0.0,0,0
瑞趣网球俱乐部(南站店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,4,石龙路730号(近上海长途客运南站2号门,31.152591,121.433298,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,168,这里不错,0.0,0,0
光圈网球×元気UP Tennis,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,4,罗秀路1135号,31.12911,121.425903,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},4,129,这里不错,0.0,0,0
至臻网球(徐汇旗舰店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,4,平福路299-1号,31.136318,121.447693,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},6,103,这里不错,0.0,0,0
乐动力·西岸风之谷体育公园,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,4,龙吴路1800号,31.132121,121.45575,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},6,129,这里不错,0.0,0,0
沪动网球馆(真南路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,真南路822弄455支弄,31.278619,121.38268,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},4,119,这里不错,0.0,0,0
决胜点网球(未来岛店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,绥德路613弄1号楼旁,31.264368,121.369776,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,120,这里不错,0.0,0,0
金鼎网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,金鼎路1500号,31.258761,121.372486,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},4,111,这里不错,0.0,0,0
十五分网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,普陀区铜川路1688号,31.252543,121.389051,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,173,这里不错,0.0,0,0
穿越致胜网球俱乐部(中环百联店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,真光路1288号中环百联5楼平台,31.245405,121.383714,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},3,132,这里不错,0.0,0,0
至臻网球(梅川店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,梅川路1318号至臻网球场(迪卡侬背面),31.243193,121.383696,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},4,163,这里不错,0.0,0,0
6号网球中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,逸仙路1328号新业坊·源创园区内,31.318855,121.484598,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},6,120,这里不错,0.0,0,0
One More Club OMC网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,淞南镇军工路5169号宝车荟复地网球场,31.350565,121.499971,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},6,142,这里不错,0.0,0,0
海鸥网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,中成智谷B0栋五楼网球场,31.349436,121.496838,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,104,这里不错,0.0,0,0
合一网球俱乐部(芳草寓店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,淞南镇松行路323号芳草寓小区内网球场,31.346891,121.504104,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,198,这里不错,0.0,0,0
跃网·RISING(淞南网球中心),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,淞发路(和欣假日商业广场南方向100...,31.343428,121.496233,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},7,133,这里不错,0.0,0,0
CPK TENNIS,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,长逸路15号建配龙C馆5楼(盒马旁电梯...,31.339694,121.493778,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,129,这里不错,0.0,0,0
极星网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,何家湾路2号内,31.32998,121.493556,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},8,118,这里不错,0.0,0,0
沪动吧网球俱乐部(彩虹湾店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,9,凉城路2158号(江湾派出所洛克公园7...,31.30802,121.472373,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,181,这里不错,0.0,0,0
七乐网球(黄浦店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,1,半淞园路388号越界·世博园C2幢楼顶,31.201693,121.497431,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},2,109,这里不错,0.0,0,0
沪逸动网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,1,外马路1353号(世博黄浦体育园3楼楼...,31.205116,121.501499,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,143,这里不错,0.0,0,0
快网网球俱乐部(绿地缤纷城店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,1,龙华东路810号,31.193014,121.473475,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},1,113,这里不错,0.0,0,0
ThirtyAll Tennis Club (鲁班路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,1,鲁班路909号,31.192688,121.47927,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,106,这里不错,0.0,0,0
光圈网球·HALOTENNIS (曹安国际室内馆),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,曹安公路1899号曹安国际商城四楼,31.25361,121.360927,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},5,175,这里不错,0.0,0,0
HGA网球俱乐部(曹丰店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,曹安公路1685号,31.252274,121.365768,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,185,这里不错,0.0,0,0
达高运动馆·勋燃体育,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,莱阳路2927弄49号,31.321676,121.581651,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,125,这里不错,0.0,0,0
大桥网球,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,塘桥街道南浦大桥下龙阳路5号-1,31.204651,121.508061,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,100,这里不错,0.0,0,0
星跃网球俱乐部(东江体育文化中心),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,浦明路1888号东江体育文化中心,31.206025,121.509327,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},6,100,这里不错,0.0,0,0
